id	name	description	price
2903	Microsoft Surface Pro 9 1TB Midnight 2023 - SKU 01	A detachable Windows device for tablet use, note taking and laptop workflows. Category: tablet laptop. Brand: Microsoft. Color: Midnight. Configuration: 1TB.	1840.57
2904	Amazon Fire HD 10 1TB Midnight 2023 - SKU 01	An affordable tablet for streaming, reading, browsing and family entertainment. Category: tablet. Brand: Amazon. Color: Midnight. Configuration: 1TB.	1877.76
2905	Bose QuietComfort Ultra Headphones 1TB Midnight 2023 - SKU 01	Noise cancelling wireless headphones with immersive audio and comfortable fit. Category: headphones. Brand: Bose. Color: Midnight. Configuration: 1TB.	1914.95
2906	Sony WH-1000XM5 1TB Midnight 2023 - SKU 01	Premium noise cancelling headphones with clear calls and long battery life. Category: headphones. Brand: Sony. Color: Midnight. Configuration: 1TB.	1951.14
2907	Apple AirPods Pro 2 1TB Midnight 2023 - SKU 01	Wireless earbuds with active noise cancellation, transparency mode and spatial audio. Category: earbuds. Brand: Apple. Color: Midnight. Configuration: 1TB.	1988.33
2908	Samsung Galaxy Buds2 Pro 1TB Midnight 2023 - SKU 01	Compact wireless earbuds with rich sound, ANC and comfortable daily wear. Category: earbuds. Brand: Samsung. Color: Midnight. Configuration: 1TB.	2025.52
2909	JBL Charge 5 1TB Midnight 2023 - SKU 01	Portable Bluetooth speaker with waterproof design, punchy sound and power bank feature. Category: speaker. Brand: JBL. Color: Midnight. Configuration: 1TB.	2062.71
2910	Sonos Roam 1TB Midnight 2023 - SKU 01	Smart portable speaker with Wi-Fi, Bluetooth and room filling sound. Category: speaker. Brand: Sonos. Color: Midnight. Configuration: 1TB.	2099.90
2911	Canon EOS R50 1TB Midnight 2023 - SKU 01	Mirrorless camera for content creators, travel photography and sharp video recording. Category: camera. Brand: Canon. Color: Midnight. Configuration: 1TB.	2136.09
2912	Sony Alpha ZV-E10 1TB Midnight 2023 - SKU 01	Creator focused mirrorless camera with interchangeable lenses and strong video features. Category: camera. Brand: Sony. Color: Midnight. Configuration: 1TB.	2173.28
2913	GoPro Hero 12 Black 1TB Midnight 2023 - SKU 01	Rugged action camera for sports, travel, vlogging and stabilized video. Category: action camera. Brand: GoPro. Color: Midnight. Configuration: 1TB.	2210.47
2914	DJI Osmo Action 4 1TB Midnight 2023 - SKU 01	Durable action camera with strong low light video and stabilization. Category: action camera. Brand: DJI. Color: Midnight. Configuration: 1TB.	2247.66
2915	Nintendo Switch OLED 1TB Midnight 2023 - SKU 01	Portable and dockable game console with OLED screen and family friendly games. Category: game console. Brand: Nintendo. Color: Midnight. Configuration: 1TB.	2284.85
2916	Sony PlayStation 5 Slim 1TB Midnight 2023 - SKU 01	Home game console with fast storage, 4K gaming and immersive controller feedback. Category: game console. Brand: Sony. Color: Midnight. Configuration: 1TB.	2321.04
2917	Microsoft Xbox Series X 1TB Midnight 2023 - SKU 01	Powerful home console for 4K gaming, streaming and Game Pass titles. Category: game console. Brand: Microsoft. Color: Midnight. Configuration: 1TB.	2358.23
2918	Logitech MX Master 3S 1TB Midnight 2023 - SKU 01	Ergonomic wireless mouse for productivity, precision scrolling and multi device control. Category: mouse. Brand: Logitech. Color: Midnight. Configuration: 1TB.	2395.42
2919	Logitech MX Keys S 1TB Midnight 2023 - SKU 01	Low profile wireless keyboard with quiet typing, backlight and multi device pairing. Category: keyboard. Brand: Logitech. Color: Midnight. Configuration: 1TB.	32.61
2920	Razer DeathAdder V3 1TB Midnight 2023 - SKU 01	Lightweight gaming mouse with fast sensor, ergonomic shape and precise tracking. Category: gaming mouse. Brand: Razer. Color: Midnight. Configuration: 1TB.	69.80
2921	Corsair K70 RGB Pro 1TB Midnight 2023 - SKU 01	Mechanical gaming keyboard with fast switches, RGB lighting and durable build. Category: gaming keyboard. Brand: Corsair. Color: Midnight. Configuration: 1TB.	106.99
2922	LG OLED C3 55 Inch 1TB Midnight 2023 - SKU 01	OLED smart TV with deep blacks, fast gaming response and cinematic picture quality. Category: television. Brand: LG. Color: Midnight. Configuration: 1TB.	143.18
2923	Samsung QLED Q80C 65 Inch 1TB Midnight 2023 - SKU 01	Bright QLED smart TV for sports, movies, gaming and everyday streaming. Category: television. Brand: Samsung. Color: Midnight. Configuration: 1TB.	180.37
2924	Sony Bravia XR A80L 1TB Midnight 2023 - SKU 01	Premium OLED TV with cinematic processing, rich contrast and smart streaming apps. Category: television. Brand: Sony. Color: Midnight. Configuration: 1TB.	217.56
2925	Anker 737 Power Bank 1TB Midnight 2023 - SKU 01	High capacity portable charger for laptops, phones, tablets and travel. Category: power bank. Brand: Anker. Color: Midnight. Configuration: 1TB.	254.75
2926	Belkin BoostCharge Pro 1TB Midnight 2023 - SKU 01	Fast wireless charging stand for phones, earbuds and everyday desk use. Category: charger. Brand: Belkin. Color: Midnight. Configuration: 1TB.	291.94
2927	TP-Link Archer AX55 1TB Midnight 2023 - SKU 01	Wi-Fi 6 router for faster home networking, streaming and online gaming. Category: router. Brand: TP-Link. Color: Midnight. Configuration: 1TB.	328.13
2928	Netgear Nighthawk AX8 1TB Midnight 2023 - SKU 01	High performance router with wide coverage and fast Wi-Fi 6 connectivity. Category: router. Brand: Netgear. Color: Midnight. Configuration: 1TB.	365.32
2929	Eero 6 Plus Mesh Wi-Fi 1TB Midnight 2023 - SKU 01	Mesh Wi-Fi system for whole home coverage and simple network management. Category: mesh router. Brand: Eero. Color: Midnight. Configuration: 1TB.	402.51
2930	Kindle Paperwhite 1TB Midnight 2023 - SKU 01	Water resistant e-reader with sharp display, warm light and long battery life. Category: e-reader. Brand: Kindle. Color: Midnight. Configuration: 1TB.	439.70
2931	Garmin Forerunner 265 1TB Midnight 2023 - SKU 01	Running smartwatch with AMOLED display, training metrics and health tracking. Category: smartwatch. Brand: Garmin. Color: Midnight. Configuration: 1TB.	476.89
2932	Apple Watch Series 9 1TB Midnight 2023 - SKU 01	Smartwatch with fitness tracking, notifications, health sensors and bright display. Category: smartwatch. Brand: Apple. Color: Midnight. Configuration: 1TB.	513.08
2933	Samsung Galaxy Watch6 1TB Midnight 2023 - SKU 01	Android smartwatch with health tracking, notifications and everyday fitness tools. Category: smartwatch. Brand: Samsung. Color: Midnight. Configuration: 1TB.	550.27
2934	Fitbit Charge 6 1TB Midnight 2023 - SKU 01	Slim fitness tracker with heart rate, sleep tracking and Google app support. Category: fitness tracker. Brand: Fitbit. Color: Midnight. Configuration: 1TB.	587.46
2935	Dyson V15 Detect 1TB Midnight 2023 - SKU 01	Cordless vacuum with strong suction, laser dust detection and smart cleaning modes. Category: vacuum. Brand: Dyson. Color: Midnight. Configuration: 1TB.	624.65
2936	iRobot Roomba j7 1TB Midnight 2023 - SKU 01	Robot vacuum with obstacle detection, smart mapping and automatic cleaning schedules. Category: robot vacuum. Brand: iRobot. Color: Midnight. Configuration: 1TB.	661.84
2937	Shark Ninja Foodi DualZone 1TB Midnight 2023 - SKU 01	Dual basket air fryer for fast meals, crisp texture and flexible cooking. Category: air fryer. Brand: Shark. Color: Midnight. Configuration: 1TB.	698.03
2938	Instant Pot Duo Plus 1TB Midnight 2023 - SKU 01	Multi cooker for pressure cooking, slow cooking, rice, soups and easy dinners. Category: pressure cooker. Brand: Instant Pot. Color: Midnight. Configuration: 1TB.	735.22
2939	Nespresso Vertuo Next 1TB Midnight 2023 - SKU 01	Capsule coffee machine for espresso, coffee and simple home brewing. Category: coffee maker. Brand: Nespresso. Color: Midnight. Configuration: 1TB.	772.41
2940	Breville Barista Express 1TB Midnight 2023 - SKU 01	Home espresso machine with grinder, steam wand and cafe style drinks. Category: espresso machine. Brand: Breville. Color: Midnight. Configuration: 1TB.	809.60
2941	Apple iPhone 15 Pro 1TB Cream 2023 - SKU 01	A premium smartphone with advanced camera, fast processor, OLED display and all day battery. Category: smartphone. Brand: Apple. Color: Cream. Configuration: 1TB.	846.79
2942	Apple iPhone 14 1TB Cream 2023 - SKU 01	A reliable smartphone with sharp display, strong camera quality and smooth everyday performance. Category: smartphone. Brand: Apple. Color: Cream. Configuration: 1TB.	883.98
2943	Apple MacBook Air M3 1TB Cream 2023 - SKU 01	A lightweight laptop for work, school, travel, coding and creative productivity. Category: laptop. Brand: Apple. Color: Cream. Configuration: 1TB.	920.17
2944	Apple iPad Air 1TB Cream 2023 - SKU 01	A thin tablet for streaming, note taking, drawing and mobile productivity. Category: tablet. Brand: Apple. Color: Cream. Configuration: 1TB.	957.36
2945	Samsung Galaxy S24 Ultra 1TB Cream 2023 - SKU 01	A flagship Android phone with bright display, zoom camera and high performance chipset. Category: smartphone. Brand: Samsung. Color: Cream. Configuration: 1TB.	994.55
2946	Samsung Galaxy A55 1TB Cream 2023 - SKU 01	A mid range Android phone with AMOLED display, strong battery life and clean design. Category: smartphone. Brand: Samsung. Color: Cream. Configuration: 1TB.	1031.74
2947	Samsung Galaxy Tab S9 1TB Cream 2023 - SKU 01	A premium Android tablet for media, drawing, multitasking and business use. Category: tablet. Brand: Samsung. Color: Cream. Configuration: 1TB.	1068.93
2948	Google Pixel 8 Pro 1TB Cream 2023 - SKU 01	A camera focused Android phone with AI features and clean software experience. Category: smartphone. Brand: Google. Color: Cream. Configuration: 1TB.	1105.12
2949	Google Pixel 7a 1TB Cream 2023 - SKU 01	A compact Android phone with excellent camera quality and reliable battery life. Category: smartphone. Brand: Google. Color: Cream. Configuration: 1TB.	1142.31
2950	OnePlus 12 1TB Cream 2023 - SKU 01	A fast Android phone with smooth display, rapid charging and flagship performance. Category: smartphone. Brand: OnePlus. Color: Cream. Configuration: 1TB.	1179.50
2951	Xiaomi Redmi Note 13 Pro 1TB Cream 2023 - SKU 01	A value smartphone with large display, high resolution camera and long battery life. Category: smartphone. Brand: Xiaomi. Color: Cream. Configuration: 1TB.	1216.69
2952	Sony Xperia 1 V 1TB Cream 2023 - SKU 01	A creator focused phone with cinematic display, pro camera controls and rich audio. Category: smartphone. Brand: Sony. Color: Cream. Configuration: 1TB.	1253.88
2953	Motorola Moto G Power 1TB Cream 2023 - SKU 01	An affordable phone with large battery, simple software and dependable performance. Category: smartphone. Brand: Motorola. Color: Cream. Configuration: 1TB.	1290.07
2954	Nokia G50 1TB Cream 2023 - SKU 01	A durable smartphone with clean Android experience and reliable connectivity. Category: smartphone. Brand: Nokia. Color: Cream. Configuration: 1TB.	1327.26
2955	Dell XPS 13 1TB Cream 2023 - SKU 01	A premium ultrabook with compact chassis, sharp screen and excellent keyboard. Category: laptop. Brand: Dell. Color: Cream. Configuration: 1TB.	1364.45
2956	Dell XPS 15 1TB Cream 2023 - SKU 01	A powerful laptop for creators, developers and professionals who need extra performance. Category: laptop. Brand: Dell. Color: Cream. Configuration: 1TB.	1401.64
2957	HP Spectre x360 1TB Cream 2023 - SKU 01	A convertible laptop with touchscreen, premium design and flexible productivity modes. Category: laptop. Brand: HP. Color: Cream. Configuration: 1TB.	1438.83
2958	HP Pavilion 15 1TB Cream 2023 - SKU 01	A practical laptop for office work, study, streaming and everyday home use. Category: laptop. Brand: HP. Color: Cream. Configuration: 1TB.	1475.02
2959	Lenovo ThinkPad X1 Carbon 1TB Cream 2023 - SKU 01	A business laptop with durable build, excellent keyboard and lightweight design. Category: laptop. Brand: Lenovo. Color: Cream. Configuration: 1TB.	1512.21
2960	Lenovo Yoga 7i 1TB Cream 2023 - SKU 01	A flexible 2 in 1 laptop with touchscreen, long battery life and portable design. Category: laptop. Brand: Lenovo. Color: Cream. Configuration: 1TB.	1549.40
2961	Asus ROG Zephyrus G14 1TB Cream 2023 - SKU 01	A compact gaming laptop with strong graphics, fast display and portable power. Category: gaming laptop. Brand: Asus. Color: Cream. Configuration: 1TB.	1586.59
2962	Acer Swift Go 14 1TB Cream 2023 - SKU 01	A slim laptop for students, remote workers and productivity on the move. Category: laptop. Brand: Acer. Color: Cream. Configuration: 1TB.	1623.78
2963	Microsoft Surface Pro 9 1TB Cream 2023 - SKU 01	A detachable Windows device for tablet use, note taking and laptop workflows. Category: tablet laptop. Brand: Microsoft. Color: Cream. Configuration: 1TB.	1660.97
2964	Amazon Fire HD 10 1TB Cream 2023 - SKU 01	An affordable tablet for streaming, reading, browsing and family entertainment. Category: tablet. Brand: Amazon. Color: Cream. Configuration: 1TB.	1697.16
2965	Bose QuietComfort Ultra Headphones 1TB Cream 2023 - SKU 01	Noise cancelling wireless headphones with immersive audio and comfortable fit. Category: headphones. Brand: Bose. Color: Cream. Configuration: 1TB.	1734.35
2966	Sony WH-1000XM5 1TB Cream 2023 - SKU 01	Premium noise cancelling headphones with clear calls and long battery life. Category: headphones. Brand: Sony. Color: Cream. Configuration: 1TB.	1771.54
2967	Apple AirPods Pro 2 1TB Cream 2023 - SKU 01	Wireless earbuds with active noise cancellation, transparency mode and spatial audio. Category: earbuds. Brand: Apple. Color: Cream. Configuration: 1TB.	1808.73
2968	Samsung Galaxy Buds2 Pro 1TB Cream 2023 - SKU 01	Compact wireless earbuds with rich sound, ANC and comfortable daily wear. Category: earbuds. Brand: Samsung. Color: Cream. Configuration: 1TB.	1845.92
2969	JBL Charge 5 1TB Cream 2023 - SKU 01	Portable Bluetooth speaker with waterproof design, punchy sound and power bank feature. Category: speaker. Brand: JBL. Color: Cream. Configuration: 1TB.	1882.11
2970	Sonos Roam 1TB Cream 2023 - SKU 01	Smart portable speaker with Wi-Fi, Bluetooth and room filling sound. Category: speaker. Brand: Sonos. Color: Cream. Configuration: 1TB.	1919.30
2971	Canon EOS R50 1TB Cream 2023 - SKU 01	Mirrorless camera for content creators, travel photography and sharp video recording. Category: camera. Brand: Canon. Color: Cream. Configuration: 1TB.	1956.49
2972	Sony Alpha ZV-E10 1TB Cream 2023 - SKU 01	Creator focused mirrorless camera with interchangeable lenses and strong video features. Category: camera. Brand: Sony. Color: Cream. Configuration: 1TB.	1993.68
2973	GoPro Hero 12 Black 1TB Cream 2023 - SKU 01	Rugged action camera for sports, travel, vlogging and stabilized video. Category: action camera. Brand: GoPro. Color: Cream. Configuration: 1TB.	2030.87
2974	DJI Osmo Action 4 1TB Cream 2023 - SKU 01	Durable action camera with strong low light video and stabilization. Category: action camera. Brand: DJI. Color: Cream. Configuration: 1TB.	2067.06
2975	Nintendo Switch OLED 1TB Cream 2023 - SKU 01	Portable and dockable game console with OLED screen and family friendly games. Category: game console. Brand: Nintendo. Color: Cream. Configuration: 1TB.	2104.25
2976	Sony PlayStation 5 Slim 1TB Cream 2023 - SKU 01	Home game console with fast storage, 4K gaming and immersive controller feedback. Category: game console. Brand: Sony. Color: Cream. Configuration: 1TB.	2141.44
